Date,asset_return,asset_name,HICP,HICP_YoY,HICP_MoM,HICP_12m_avg,high_inflation,roll_corr_12m,roll_corr_24m
2022-10-31,0.0321124723901222,Inflation Linked Bonds,94.05,10.621030345800996,1.4891550663645114,7.581206582586748,1,-0.17020661612353763,-0.26537786311007483
2022-11-30,0.0352587011831886,Inflation Linked Bonds,93.98,10.04683840749414,-0.0744284954811158,8.012163694546148,1,0.021966259319630876,-0.1318804235747977
2022-12-31,-0.0500307814486261,Inflation Linked Bonds,93.65,9.200093283582088,-0.3511385401149147,8.364721447778154,1,0.007521261171601926,-0.2005639162423186
2023-01-31,0.0182037516590902,Inflation Linked Bonds,93.45,8.637526156707743,-0.2135611318740071,8.658888054027095,0,0.008533273737804185,-0.16708694949879746
2023-02-28,-0.0018197122279386,Inflation Linked Bonds,94.21,8.499366578371514,0.8132691278758486,8.877390932834812,0,0.05656763276518254,-0.209552615883614
2023-03-31,0.0139002965874124,Inflation Linked Bonds,95.06,6.881043400044984,0.9022396773166408,8.830693635435807,0,0.05020643446900593,-0.15944169785399354
2023-04-30,0.0012136659818375,Inflation Linked Bonds,95.66,6.942425936277252,0.6311803071744171,8.788608509504956,0,0.007201050434644936,-0.18533077377711552
2023-05-31,0.0084852264660038,Inflation Linked Bonds,95.69,6.098237055105882,0.0313610704578692,8.62589520631188,0,-0.09127981924484664,-0.1782546916524766
2023-06-30,-0.0041846699949841,Inflation Linked Bonds,95.93,5.510338759348876,0.2508099069913339,8.365171355164698,0,-0.0565039371129086,-0.18212590555709623
2023-07-31,0.0051857644483384,Inflation Linked Bonds,95.83,5.284552845528467,-0.1042426769519488,8.067002738387037,0,-0.14680733407052743,-0.11327972556444582
2023-08-31,-0.0026240230405333,Inflation Linked Bonds,96.35,5.208560821139985,0.5426275696545968,7.738236601014813,0,-0.06121734597935284,-0.12103545336914148
2023-09-30,-0.0343351339376202,Inflation Linked Bonds,96.67,4.316391496708749,0.3321224701608782,7.27053375717589,0,0.39253792976995733,-0.03484342484295788
2023-10-31,0.0016162084755331,Inflation Linked Bonds,96.75,2.8708133971291794,0.0827557670425083,6.624682344786572,0,0.1862888660973842,-0.039120521262655084
2023-11-30,0.0268313676970646,Inflation Linked Bonds,96.21,2.372845286231096,-0.5581395348837281,5.985182918014651,0,-0.28629752035432854,-0.10467085851128588
2023-12-31,0.024199701400982,Inflation Linked Bonds,96.37,2.904431393486373,0.1663028791186072,5.460544427173342,0,-0.08286110376261265,-0.15641714286004396
2024-01-31,-0.0072330086437042,Inflation Linked Bonds,96.03,2.760834670947032,-0.3528068901110348,4.970820136693282,0,-0.15668340356517177,-0.14177933503173032
2024-02-29,-0.0051221073689972,Inflation Linked Bonds,96.63,2.5687294342426448,0.6248047485160724,4.476600374682543,0,-0.0699716662007915,-0.12490040121159578
2024-03-31,0.0089654444736106,Inflation Linked Bonds,97.35,2.409004839049022,0.7451102142191912,4.103930494599546,0,-0.2274180140966392,-0.15642995884320127
2024-04-30,-0.005454649554288,Inflation Linked Bonds,97.91,2.3520802843403743,0.5752439650744678,3.7214016902714735,0,-0.2073924102134258,-0.13940797519150022
2024-05-31,-0.0039806887127342,Inflation Linked Bonds,98.13,2.54990072107848,0.2246961495250721,3.4257069957691897,0,-0.30362816307212204,-0.09999411559685942
2024-06-30,-0.0067054920256413,Inflation Linked Bonds,98.33,2.50182424684664,0.2038112707632766,3.1749974530606706,0,-0.2674605205109441,-0.044367649612124326
2024-07-31,0.0181509877965155,Inflation Linked Bonds,98.3,2.577480955859324,-0.0305095087969053,2.9494081289215752,0,-0.43066926712967063,-0.18927881020725157
2024-08-31,-0.004654486659414,Inflation Linked Bonds,98.43,2.158796056045676,0.1322482197355201,2.695261065163716,0,-0.5610086008838288,-0.08779565025340515
2024-09-30,0.0141609617857119,Inflation Linked Bonds,98.34,1.727526637012522,-0.0914355379457498,2.479522326855697,0,-0.04825616833336171,0.09816390818200363
2024-10-31,-0.0085258459222713,Inflation Linked Bonds,98.68,1.9948320413436749,0.3457392719137697,2.4065238805402385,0,0.10520870928607225,-0.01981703348862905
2024-11-30,0.0178125430958882,Inflation Linked Bonds,98.36,2.234694938156112,-0.3242805026347883,2.3950113515339893,0,0.07592457913751852,-0.26459547894327506
2024-12-31,-0.0149144645542462,Inflation Linked Bonds,98.71,2.4281415378229587,0.3558357055713612,2.355320530228705,1,-0.26266619672212566,0.06398148375075524
2025-01-31,0.0052072045147801,Inflation Linked Bonds,98.43,2.499218994064356,-0.2836592037280816,2.333519223821816,1,-0.1673429003718558,-0.06343551576945373
2025-02-28,0.0016106351872775,Inflation Linked Bonds,98.85,2.29742316050916,0.4266991770801365,2.310910367677358,0,-0.12338395201439588,-0.036093227638088025
2025-03-31,-0.0139075883314063,Inflation Linked Bonds,99.46,2.1674370826913147,0.6170966110268017,2.290779721314216,0,-0.08242269113874978,-0.09862285710443312
2025-04-30,0.0118119262275981,Inflation Linked Bonds,100.02,2.1550403431723097,0.5630404182586091,2.2743597262168773,0,-0.10951918446397418,-0.14070378478840562
2025-05-31,0.0034411868315931,Inflation Linked Bonds,99.96,1.864873127483957,-0.0599880023995247,2.2172740934173336,0,-0.07666011779917488,-0.23782031194128853
2025-06-30,0.0048185475230533,Inflation Linked Bonds,100.26,1.9627783992677728,0.3001200480192256,2.1723536061190947,0,-0.011507160486297453,-0.23422496442154395
2025-07-31,-0.0020736843867789,Inflation Linked Bonds,100.28,2.0142421159715207,0.019948134849379,2.1254170361284443,0,-0.2570104618274243,-0.3227895021159206
2025-08-31,-0.0096108107186864,Inflation Linked Bonds,100.42,2.0217413390226424,0.1396090945352979,2.1139958097098583,0,-0.2005251213213375,-0.3831963288934413
2025-09-30,0.0057262645195108,Inflation Linked Bonds,100.52,2.21679886109416,0.0995817566221912,2.154768495049995,1,0.02610530002662022,0.09781405324552869
2025-10-31,0.0101703595239401,Inflation Linked Bonds,100.73,2.0774219700040453,0.2089136490250664,2.1616509891050257,0,-0.08218148744228597,0.09088834651483779
2025-11-30,-0.00124771228129,Inflation Linked Bonds,100.44,2.114680764538424,-0.2878983421026548,2.151649807970218,0,-0.16337863876836775,0.07586287426808595
2025-12-31,-0.0089605039732142,Inflation Linked Bonds,100.62,1.9349609968595027,0.1792114695340574,2.110551429556597,0,0.22076265996012961,-0.11237337154510219
2026-01-31,0.0175613702783732,Inflation Linked Bonds,100.04,1.635680178807264,-0.576426157821508,2.038589861618506,0,-0.3055470784972106,-0.1886262925465718
2026-02-28,0.0097825989181374,Inflation Linked Bonds,100.7,1.8715225088518084,0.6597361055577844,2.0030981406470603,0,-0.3847844474397698,-0.1868086448508601
2026-03-31,-0.0104070000129103,Inflation Linked Bonds,101.98,2.5336818821636964,1.2711022840119268,2.033618540603092,1,-0.4878307717071074,-0.27916080086729006
2026-04-30,0.012226404893719,Inflation Linked Bonds,103.02,2.9994001199760145,1.0198078054520332,2.103981855336734,1,-0.0742365516843679,-0.10105677520787541
