Date,asset_return,asset_name,price,HICP,HICP_YoY,HICP_MoM,HICP_12m_avg,high_inflation,roll_corr_12m
2012-12-31,0.0200369275434424,Euro Stoxx 50,2626.85009765625,77.02,2.2298911600743265,0.3648683867604863,2.4998414053411704,0,-0.0645501622558177
2013-01-31,0.0289814340302194,Euro Stoxx 50,2702.97998046875,76.22,1.980198019801982,-1.0386912490262246,2.44278830992174,0,-0.188824867497808
2013-02-28,-0.0256864394639668,Euro Stoxx 50,2633.550048828125,76.5,1.850619091998396,0.3673576489110486,2.36903957720848,0,-0.09976840275841786
2013-03-31,-0.0036187006588751,Euro Stoxx 50,2624.02001953125,77.4,1.735015772870674,1.176470588235312,2.289797347726306,0,-0.005163146598077182
2013-04-30,0.0335287001676407,Euro Stoxx 50,2712.0,77.33,1.1775480832133756,-0.0904392764857986,2.173190077650957,0,0.009664197677597606
2013-05-31,0.0212536477057982,Euro Stoxx 50,2769.639892578125,77.41,1.414908947988991,0.1034527350316727,2.088692643857053,0,0.23899829209854334
2013-06-30,-0.0603146297593227,Euro Stoxx 50,2602.590087890625,77.5,1.61269175298282,0.1162640485725452,2.0262420360133078,0,0.310003055320888
2013-07-31,0.0636134807488295,Euro Stoxx 50,2768.14990234375,77.08,1.5948332674311283,-0.54193548387097,1.958937852794668,0,0.13322400677717725
2013-08-31,-0.0168992962110333,Euro Stoxx 50,2721.3701171875,77.18,1.3392857142857206,0.1297353399066114,1.8527241028107084,0,0.08224996266875605
2013-09-30,0.0631225367219736,Euro Stoxx 50,2893.14990234375,77.55,1.0818561001042726,0.4793988079813349,1.7255456228107038,0,-0.10013356898404176
2013-10-31,0.0604185938262371,Euro Stoxx 50,3067.949951171875,77.46,0.728218465539654,-0.1160541586073593,1.5785357950411896,0,-0.321993401072868
2013-11-30,0.0060919968394892,Euro Stoxx 50,3086.639892578125,77.39,0.8470158978368669,-0.090369222824671,1.4660068561773505,0,-0.325952874932993
2013-12-31,0.0046296424460983,Euro Stoxx 50,3100.929931640625,77.67,0.84393663983382,0.3618038506266963,1.3505106461573082,0,-0.3423109144202112
2014-01-31,-0.0280464159527498,Euro Stoxx 50,3013.9599609375,76.8,0.7609551298871642,-1.1201235998455017,1.2489070719977402,0,-0.2861560455591967
2014-02-28,0.0448811600964911,Euro Stoxx 50,3149.22998046875,77.04,0.7058823529411784,0.3125000000000044,1.153512343742972,0,-0.2503573829919485
2014-03-31,0.0039279815269823,Euro Stoxx 50,3161.60009765625,77.76,0.4651162790697771,0.9345794392523256,1.0476873859262306,0,-0.12838836004146487
2014-04-30,0.0116364479331676,Euro Stoxx 50,3198.389892578125,77.88,0.7112375533428139,0.1543209876543105,1.0088281751036838,0,-0.13553574957206305
2014-05-31,0.0144479587011439,Euro Stoxx 50,3244.60009765625,77.79,0.4908926495285071,-0.1155624036979885,0.9318268168986436,0,-0.15370515075401445
